k,l,r_pri,r_dual,t_local,t_comm,t_encrypt,t_total
37,1,0.0,0.0,0.06743629107950255,4.3249980080872774e-05,0.0,0.06756054097786546
38,0,0.0,0.0,0.08079945796635002,4.254101077094674e-05,0.0,0.08089629100868478
38,1,0.0,0.0,0.06953112501651049,5.5917014833539724e-05,0.0,0.06968787498772144
39,0,0.0,0.0,0.07652008294826373,5.691696424037218e-05,0.0,0.07664274994749576
39,1,146.29637518698064,0.0,0.07517112494679168,4.0541053749620914e-05,0.0,0.07530208298703656
39,2,95.88797829135385,0.0,0.08967949799261987,6.250099977478385e-05,0.0,0.08986262499820441
39,3,100.85443342708376,0.0,0.08078533306252211,4.033301956951618e-05,0.0,0.08092012495035306
39,4,76.9650542419729,0.0,0.08929249999346212,4.637602251023054e-05,0.0,0.08943312498740852
39,5,15.867762732079477,0.0,0.07020683394512162,4.733301466330886e-05,0.0,0.07033912499900907
39,6,15.696702977010414,0.0,0.062216251040808856,6.675004260614514e-05,0.0,0.062378707982134074
39,7,17.362235571184137,0.0,0.07193816598737612,3.804208245128393e-05,0.0,0.07204620901029557
39,8,20.256357821964023,0.0,0.07416041707620025,5.120900459587574e-05,0.0,0.07431545900180936
39,9,17.06523246256046,0.0,0.0656852510292083,3.820896381512284e-05,0.0,0.06579929095460102
39,10,12.654988018213096,0.0,0.06934400007594377,4.6959088649600744e-05,0.0,0.06948879099218175
39,11,11.508207241762342,0.0,0.08468266599811614,5.6416960433125496e-05,0.0,0.08482416596962139
39,12,11.412697752284423,0.0,0.06574412499321625,4.1418010368943214e-05,0.0,0.06586525001330301
39,13,4.73799804017926,0.0,0.06125828996300697,4.6043016482144594e-05,0.0,0.0614012919832021
39,14,3.066474735940954,0.0,0.06124650000128895,5.737401079386473e-05,0.0,0.061407958972267807
39,15,3.058373500360233,0.0,0.059293416037689894,5.945900920778513e-05,0.0,0.05946754099568352
39,16,3.0519326224342223,0.0,0.058448666939511895,3.854098031297326e-05,0.0,0.05856145900906995
39,17,0.0,0.0,0.0808966250042431,3.962503978982568e-05,0.0,0.0810154159553349
40,0,0.0,0.0,0.06187270797090605,5.7792000006884336e-05,0.0,0.061985415988601744
40,1,0.0,0.0,0.09057691594352946,4.0917017031461e-05,0.0,0.09069454099517316
41,0,0.0,0.0,0.8985666250810027,4.0706945583224297e-05,0.0,0.8986566250096075
41,1,0.0,0.0,0.07534545793896541,4.733400419354439e-05,0.0,0.07548712496645749
42,0,0.0,0.0,0.08334983396343887,4.029099363833666e-05,0.0,0.08344066701829433
42,1,0.0,0.0,0.05482283397577703,3.7999998312443495e-05,0.0,0.05493008403573185
43,0,0.0,0.0,0.06332033302169293,3.858399577438831e-05,0.0,0.0634037500130944
43,1,0.0,0.0,0.0540190429892391,3.7541030906140804e-05,0.0,0.05411949998233467
44,0,0.0,0.0,0.058497542049735785,4.854198778048158e-05,0.0,0.0585891249938868
44,1,0.0,0.0,0.058401415997650474,3.6959012504667044e-05,0.0,0.05849687504814938
